Suma Estrés,Suma Ansiedad,Suma Depresión,Genero,Edad,Orientacion,Raza,Educacion,Licenciatura,Ingles Nativo,Religion,Matrimonio,Zurdo,Zona vivienda,Familia,Voto,EXTRAVERSIÓN,AMABILIDAD,RESPONSABILIDAD,NEUROTICISMO,APERTURA EXP,country
36,35,29,Mujer,18,Bisexual,Asiática,Grado universitario,3,2,Musulmán,1,Zurdo,Urbano,6,2,4.0,4.0,3.5,2.5,3.5,MY
26,27,33,Mujer,20,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Rural,3,2,4.5,4.0,4.0,4.5,3.5,US
22,15,0,Mujer,22,Heterosexual,Negra,Instituto,0,1,Católico,1,Diestro,Suburbano,0,2,1.5,2.0,2.0,1.5,5.0,CA
11,17,14,Mujer,16,Heterosexual,Asiática,Hasta el instituto,7,2,Musulmán,1,Diestro,Urbano,4,2,5.5,5.5,3.0,5.0,6.0,MY
33,31,39,Mujer,28,Heterosexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Suburbano,3,1,1.0,3.5,2.0,1.0,3.0,US
8,7,13,Hombre,27,Homosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,6,1,5.0,4.5,3.5,3.5,4.5,MY
17,5,30,Mujer,22,Bisexual,Blanco,Instituto,0,2,Ateo,1,Diestro,Urbano,1,1,1.0,5.0,7.0,1.5,3.5,IT
6,5,7,Hombre,26,Heterosexual,Asiática,Grado universitario,5,2,Musulmán,1,Diestro,Suburbano,3,2,4.0,5.5,7.0,7.0,4.0,IN
37,30,36,Mujer,14,Heterosexual,Blanco,Instituto,0,2,Católico,1,Diestro,Urbano,2,2,2.0,5.0,2.5,1.0,3.0,DO
8,7,28,Hombre,22,Heterosexual,Blanco,Instituto,0,2,Católico,1,Diestro,Urbano,4,1,5.0,6.0,3.0,2.5,4.5,AT
28,9,34,Mujer,45,Heterosexual,Blanco,Máster/Doctorado,0,2,Otros,2,Diestro,Urbano,2,2,4.5,5.0,5.5,3.0,6.5,GB
35,22,24,Mujer,16,Heterosexual,Indígena Australiana,Otros,0,1,Católico,1,Diestro,Urbano,4,2,2.0,4.5,3.0,1.0,2.0,US
23,20,14,Mujer,15,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,3,2,4.5,3.0,4.0,1.5,4.0,NZ
32,36,38,Mujer,44,Heterosexual,Blanco,Otros,0,1,Otros (cristianismo),3,Diestro,Rural,4,1,3.5,4.0,6.5,3.0,5.5,US
20,19,1,Mujer,21,Bisexual,Negra,Grado universitario,4,1,Protestante,1,Diestro,Suburbano,2,2,4.5,6.5,5.0,4.5,5.0,US
24,7,29,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,3,2,6.5,5.0,4.0,4.0,6.5,MY
28,24,29,Mujer,15,Asexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,3,2,5.0,3.0,2.0,2.5,4.5,MY
33,16,41,Mujer,26,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Diestro,Rural,3,2,2.0,4.0,3.5,3.5,7.0,MY
11,16,14,Mujer,18,Heterosexual,Otros,Instituto,0,2,Musulmán,1,Diestro,Suburbano,5,2,4.5,6.5,3.5,2.0,2.0,MY
20,9,9,Mujer,20,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Rural,1,2,3.0,6.0,3.5,4.0,2.5,MY
24,15,16,Mujer,32,Heterosexual,Asiática,Máster/Doctorado,6,2,Musulmán,1,Diestro,Suburbano,3,1,4.0,4.5,2.5,2.5,3.0,MY
22,18,28,Hombre,17,Heterosexual,Asiática,Hasta el instituto,5,2,Ateo,1,Diestro,Urbano,3,2,2.0,2.0,4.5,3.0,4.5,MY
32,28,19,Mujer,19,Heterosexual,Nativo Americano,Instituto,0,1,Otros (cristianismo),1,Diestro,Suburbano,3,2,6.5,1.0,1.0,6.5,6.5,AU
21,10,13,Mujer,22,Heterosexual,Indígena Australiana,Máster/Doctorado,3,2,Musulmán,2,Diestro,Suburbano,3,1,3.0,4.0,5.5,3.5,4.0,MY
23,16,14,Mujer,22,Otros,Otros,Grado universitario,0,2,Musulmán,3,Diestro,Rural,7,2,3.0,5.0,4.5,4.0,3.0,MY
36,25,30,Mujer,19,Heterosexual,Árabe,Hasta el instituto,4,2,Musulmán,1,Diestro,Rural,7,2,2.5,2.5,2.5,2.5,3.5,MY
20,32,34,Mujer,21,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,4,2,2.0,4.0,5.0,5.0,4.5,MY
24,25,34,Hombre,27,Asexual,Asiática,Instituto,0,2,Musulmán,1,Zurdo,Rural,7,2,4.5,3.5,5.0,4.5,4.5,MY
25,20,23,Mujer,26,Heterosexual,Asiática,Máster/Doctorado,3,2,Musulmán,1,Diestro,Urbano,3,1,4.5,5.0,4.0,3.5,4.0,MY
39,30,42,Mujer,34,Otros,Asiática,Instituto,0,2,Otros,2,Diestro,Urbano,4,2,1.0,5.5,1.0,1.0,1.5,MY
10,2,6,Mujer,30,Bisexual,Asiática,Grado universitario,0,1,Musulmán,2,Diestro,Suburbano,7,1,4.5,4.0,4.0,5.5,4.0,MY
27,10,25,Mujer,56,Heterosexual,Blanco,Máster/Doctorado,6,1,Católico,2,Diestro,Suburbano,3,2,2.5,4.0,3.0,1.5,4.5,US
2,1,1,Hombre,26,Heterosexual,Asiática,Máster/Doctorado,4,2,Musulmán,2,Diestro,Urbano,3,1,7.0,7.0,7.0,7.0,7.0,MY
29,12,19,Mujer,21,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Diestro,Suburbano,3,2,2.5,5.0,3.0,3.0,4.0,BN
11,8,9,Mujer,23,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Suburbano,6,2,3.5,4.0,6.0,4.0,5.0,MY
28,10,25,Mujer,24,Heterosexual,Asiática,Máster/Doctorado,4,2,Musulmán,1,Diestro,Urbano,2,1,3.5,4.5,7.0,2.0,5.0,MY
30,22,24,Mujer,25,Bisexual,Asiática,Máster/Doctorado,3,2,Musulmán,1,Diestro,Urbano,7,1,2.0,7.0,5.0,1.5,3.5,MY
11,4,8,Mujer,24,Heterosexual,Indígena Australiana,Grado universitario,2,2,Musulmán,1,Diestro,Rural,6,2,2.5,5.5,4.0,4.0,5.0,MY
0,1,2,Mujer,23,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Suburbano,2,1,6.0,5.0,4.5,6.0,5.5,MY
9,7,12,Mujer,29,Heterosexual,Asiática,Grado universitario,3,2,Musulmán,1,Diestro,Urbano,3,1,3.5,6.5,5.5,6.0,2.5,MY
23,13,19,Mujer,25,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,3,1,3.5,5.0,4.0,4.0,6.0,MY
22,15,22,Mujer,23,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,6,2,4.0,5.0,4.5,4.0,4.5,MY
9,8,4,Mujer,21,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Diestro,Urbano,3,2,5.5,4.5,4.0,4.5,5.0,MY
1,1,3,Mujer,25,Otros,Asiática,Grado universitario,6,2,Musulmán,1,Diestro,Urbano,4,1,4.0,4.0,7.5,7.0,7.5,MY
16,15,18,Mujer,19,Asexual,Asiática,Instituto,0,1,Musulmán,1,Diestro,Urbano,4,2,4.0,4.5,3.5,3.5,3.0,MY
18,17,12,Mujer,18,Homosexual,Asiática,Instituto,0,2,Católico,1,Diestro,Urbano,4,2,7.0,5.0,4.5,3.5,6.0,MY
25,24,39,Mujer,28,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,2,1,3.0,4.0,4.5,2.0,4.0,MY
1,1,3,Mujer,21,Heterosexual,Asiática,Grado universitario,6,1,Musulmán,1,Diestro,Urbano,4,2,3.5,5.0,6.0,7.0,5.0,MY
10,0,2,Mujer,19,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Zurdo,Suburbano,1,2,6.5,4.0,4.0,5.0,7.0,MY
16,12,12,Mujer,18,Heterosexual,Asiática,Instituto,0,1,Musulmán,1,Diestro,Urbano,4,2,5.5,3.5,5.5,3.5,4.0,MY
17,8,37,Mujer,40,Bisexual,Blanco,Grado universitario,2,1,Ateo,1,Diestro,Rural,0,1,4.0,7.0,5.5,1.5,6.0,NZ
12,4,30,Hombre,34,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,2,Diestro,Urbano,5,1,5.5,3.5,4.5,4.5,7.0,MY
18,18,19,Hombre,22,Bisexual,Asiática,Grado universitario,3,2,Musulmán,1,Diestro,Urbano,9,1,4.0,4.5,4.5,3.5,3.5,MY
14,7,8,Mujer,21,Asexual,Asiática,Grado universitario,6,2,Musulmán,1,Diestro,Rural,6,2,3.5,4.0,5.0,4.5,4.0,MY
24,7,10,Mujer,23,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Suburbano,5,1,3.5,7.0,4.0,1.5,6.0,MY
17,11,12,Mujer,22,Heterosexual,Asiática,Otros,0,2,Musulmán,1,Diestro,Suburbano,4,1,3.5,4.0,4.0,3.5,5.0,MY
5,9,6,Mujer,21,Heterosexual,Asiática,Grado universitario,4,1,Musulmán,1,Diestro,Urbano,3,2,5.0,4.0,3.5,4.0,4.5,MY
15,5,10,Mujer,22,Heterosexual,Asiática,Instituto,4,2,Musulmán,1,Zurdo,Rural,5,2,2.5,4.0,5.5,5.0,5.5,MY
10,8,11,Mujer,22,Heterosexual,Asiática,Instituto,6,1,Musulmán,1,Diestro,Rural,7,1,3.5,4.0,4.5,4.0,3.5,MY
13,11,4,Hombre,36,Heterosexual,Asiática,Máster/Doctorado,0,2,Ateo,1,Diestro,Suburbano,5,1,4.0,4.0,5.0,3.5,5.5,MY
13,9,4,Mujer,28,Otros,Asiática,Instituto,0,2,Musulmán,1,Diestro,Otros,3,2,3.5,5.5,4.5,5.0,5.5,MY
38,36,36,Mujer,21,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,4,2,4.0,5.0,3.5,1.0,3.0,MY
25,21,22,Mujer,15,Bisexual,Asiática,Instituto,0,2,Musulmán,1,Zurdo,Urbano,7,2,7.0,7.0,4.5,1.5,4.0,MY
7,9,27,Hombre,18,Heterosexual,Árabe,Instituto,0,2,Otros,1,Diestro,Rural,4,2,3.0,4.0,2.0,7.0,6.0,CO
37,26,34,Hombre,30,Homosexual,Asiática,Instituto,7,2,Musulmán,1,Zurdo,Rural,8,2,2.5,5.0,4.0,1.5,2.0,MY
33,26,41,Hombre,29,Heterosexual,Blanco,Instituto,0,1,Otros,1,Diestro,Rural,3,2,0.5,4.0,1.0,2.0,1.5,US
12,7,2,Mujer,24,Heterosexual,Asiática,Grado universitario,6,2,Musulmán,1,Diestro,Suburbano,2,2,1.0,4.0,4.0,3.0,4.0,MY
5,3,6,Mujer,19,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,6,1,4.5,6.5,6.0,6.5,5.0,MY
20,5,20,Mujer,32,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,7,1,2.0,5.5,5.0,3.0,3.5,MY
30,19,33,Mujer,22,Otros,Asiática,Grado universitario,3,2,Musulmán,1,Diestro,Urbano,4,2,2.5,5.5,1.0,4.0,1.5,MY
5,0,11,Mujer,41,Heterosexual,Asiática,Grado universitario,7,2,Hinduista,2,Diestro,Urbano,2,1,4.5,7.0,4.5,6.0,6.0,IN
14,11,16,Mujer,37,Heterosexual,Blanco,Grado universitario,4,2,Ateo,1,Diestro,Urbano,2,1,3.5,6.0,4.5,4.5,6.0,GB
5,10,5,Mujer,25,Heterosexual,Asiática,Máster/Doctorado,6,2,Hinduista,1,Diestro,Suburbano,2,1,1.5,6.0,3.5,3.5,4.5,MY
40,34,39,Mujer,27,Heterosexual,Negra,Grado universitario,2,2,Musulmán,1,Diestro,Urbano,4,1,3.0,5.0,4.5,3.0,3.0,MY
14,12,17,Mujer,17,Heterosexual,Otros,Hasta el instituto,0,2,Musulmán,1,Zurdo,Urbano,5,2,1.5,4.5,3.5,4.0,5.5,MY
12,3,8,Hombre,20,Homosexual,Asiática,Instituto,3,2,Católico,1,Zurdo,Suburbano,3,2,5.0,3.5,4.0,3.0,4.5,MY
9,7,15,Mujer,20,Homosexual,Asiática,Grado universitario,4,1,Musulmán,1,Zurdo,Rural,4,2,6.0,5.0,5.0,4.0,5.0,MY
38,22,33,Mujer,23,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,5,2,4.0,3.0,4.5,1.5,4.0,MY
32,20,32,Mujer,28,Heterosexual,Asiática,Grado universitario,0,2,Hinduista,1,Diestro,Suburbano,4,1,5.0,3.0,4.5,1.5,3.5,MY
18,25,19,Hombre,29,Homosexual,Negra,Hasta el instituto,0,1,Hinduista,1,Diestro,Rural,0,1,4.0,4.0,3.0,4.0,1.5,SG
9,9,10,Mujer,27,Heterosexual,Asiática,Grado universitario,3,2,Hinduista,1,Diestro,Urbano,4,1,3.5,5.0,5.5,5.0,5.5,MY
7,9,6,Mujer,25,Heterosexual,Negra,Grado universitario,2,2,Musulmán,1,Diestro,Suburbano,6,1,5.5,3.0,3.0,5.5,5.5,MY
20,26,23,Hombre,15,Heterosexual,Asiática,Hasta el instituto,0,2,Ateo,1,Diestro,Urbano,0,2,4.0,5.5,4.5,2.0,7.0,IN
14,9,11,Hombre,23,Heterosexual,Asiática,Instituto,6,2,Musulmán,1,Diestro,Urbano,5,1,4.0,4.5,4.5,3.5,4.5,MY
31,28,26,Mujer,15,Asexual,Asiática,Instituto,0,2,Católico,1,Diestro,Urbano,1,2,2.5,5.0,4.5,1.0,4.5,US
3,0,5,Hombre,22,Heterosexual,Blanco,Instituto,0,2,Ateo,1,Ambidiestro,Rural,3,2,1.5,2.0,5.0,7.0,6.5,RS
24,30,25,Mujer,18,Bisexual,Negra,Instituto,0,2,Hinduista,1,Zurdo,Urbano,3,2,2.0,4.0,7.0,3.0,4.5,PT
28,15,24,Hombre,24,Homosexual,Asiática,Grado universitario,1,2,Ateo,1,Diestro,Urbano,2,2,3.0,4.0,2.0,2.0,7.0,VN
32,27,22,Otros,16,Asexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Urbano,2,2,1.0,5.0,2.0,2.0,4.0,US
23,9,17,Mujer,24,Heterosexual,Blanco,Grado universitario,0,2,Musulmán,1,Diestro,Otros,4,1,1.0,3.0,7.0,1.5,2.0,TR
5,7,16,Mujer,35,Homosexual,Asiática,Grado universitario,0,2,Católico,2,Diestro,Rural,7,2,3.0,5.5,5.0,6.5,3.5,MY
5,3,0,Mujer,19,Heterosexual,Blanco,Instituto,0,1,Ateo,1,Zurdo,Urbano,2,1,1.0,4.5,6.0,4.0,4.5,GB
28,12,10,Mujer,23,Bisexual,Blanco,Grado universitario,4,2,Ateo,1,Diestro,Urbano,2,1,3.5,4.0,4.0,2.0,5.0,IT
25,9,37,Mujer,21,Heterosexual,Asiática,Grado universitario,0,2,Agnostico,1,Diestro,Urbano,0,1,4.0,4.0,3.0,2.5,4.5,ID
15,4,8,Mujer,27,Heterosexual,Blanco,Instituto,0,1,Agnostico,2,Diestro,Rural,3,2,2.0,4.5,6.0,3.5,5.0,FR
29,20,32,Mujer,28,Heterosexual,Árabe,Instituto,1,2,Musulmán,1,Diestro,Urbano,10,2,1.5,4.5,4.5,3.5,3.5,SA
11,1,33,Mujer,19,Heterosexual,Blanco,Grado universitario,6,2,Musulmán,1,Diestro,Rural,4,2,3.0,1.0,4.5,6.5,4.5,SY
18,15,33,Mujer,18,Bisexual,Negra,Instituto,0,1,Otros,1,Diestro,Urbano,2,2,3.0,3.0,3.5,2.0,3.5,US
36,42,37,Mujer,17,Asexual,Árabe,Instituto,0,2,Musulmán,1,Diestro,Urbano,2,2,3.0,4.0,3.5,2.5,3.0,NL
17,9,16,Mujer,31,Asexual,Asiática,Grado universitario,0,2,Musulmán,2,Zurdo,Rural,6,1,5.0,5.0,4.0,4.5,4.5,MY
16,23,9,Mujer,15,Otros,Blanco,Hasta el instituto,0,1,Otros (cristianismo),1,Diestro,Rural,3,2,7.0,5.0,3.0,4.0,7.0,US
36,32,33,Mujer,17,Heterosexual,Árabe,Instituto,7,1,Otros (cristianismo),1,Diestro,Rural,1,2,1.0,3.5,6.0,1.0,3.5,US
34,22,35,Hombre,19,Heterosexual,Asiática,Grado universitario,8,2,Musulmán,1,Diestro,Urbano,3,2,4.0,4.0,5.5,3.0,4.5,MY
34,35,30,Hombre,26,Otros,Asiática,Máster/Doctorado,0,2,Musulmán,2,Diestro,Urbano,6,1,2.5,4.5,3.0,2.0,5.5,MY
26,23,42,Mujer,57,Bisexual,Blanco,Instituto,0,1,Otros,3,Diestro,Suburbano,3,1,3.0,6.0,1.5,4.0,7.0,US
37,24,42,Mujer,26,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,1,1,1.0,6.5,6.0,4.0,2.5,AU
39,39,40,Mujer,23,Asexual,Nativo Americano,Máster/Doctorado,3,1,Musulmán,1,Zurdo,Urbano,11,2,2.5,4.5,1.5,1.0,3.0,MY
35,23,29,Mujer,22,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,6,2,3.0,4.5,7.0,1.5,3.5,MY
31,27,34,Hombre,28,Heterosexual,Blanco,Grado universitario,0,2,Musulmán,1,Diestro,Suburbano,3,2,3.5,4.5,3.5,1.5,7.0,AL
20,23,5,Mujer,21,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,4,2,2.5,6.0,4.5,2.5,3.5,MY
3,6,0,Mujer,29,Heterosexual,Asiática,Máster/Doctorado,7,2,Otros,1,Diestro,Suburbano,3,1,4.5,4.5,5.0,6.0,5.0,MY
4,5,11,Hombre,63,Heterosexual,Blanco,Instituto,0,1,Otros,3,Diestro,Urbano,3,2,3.0,6.5,6.5,5.5,7.0,GB
9,0,8,Mujer,40,Bisexual,Asiática,Grado universitario,3,1,Budista,2,Diestro,Urbano,2,2,2.5,2.0,5.5,4.5,3.5,DE
29,22,25,Mujer,27,Bisexual,Blanco,Máster/Doctorado,0,2,Ateo,1,Zurdo,Urbano,3,2,2.0,4.5,1.0,4.0,5.0,NL
16,8,15,Hombre,19,Bisexual,Blanco,Instituto,0,1,Budista,1,Diestro,Suburbano,2,1,3.0,5.5,5.5,5.0,6.0,US
6,1,1,Hombre,14,Bisexual,Negra,Hasta el instituto,0,1,Ateo,1,Diestro,Suburbano,4,2,5.0,4.5,3.0,6.0,6.5,US
6,5,2,Mujer,24,Heterosexual,Asiática,Grado universitario,2,2,Musulmán,1,Diestro,Suburbano,3,2,5.0,4.5,5.5,4.5,5.5,MY
14,17,25,Hombre,16,Bisexual,Blanco,Hasta el instituto,0,2,Agnostico,1,Zurdo,Suburbano,1,2,3.5,5.0,3.0,4.0,4.0,SK
32,28,21,Mujer,18,Heterosexual,Asiática,Instituto,4,2,Musulmán,1,Diestro,Urbano,4,2,4.0,4.0,4.0,1.5,5.0,MY
7,2,6,Mujer,29,Otros,Blanco,Máster/Doctorado,4,1,Ateo,1,Diestro,Urbano,1,2,6.0,3.5,5.0,5.0,7.0,CA
36,18,31,Mujer,30,Heterosexual,Asiática,Máster/Doctorado,0,2,Musulmán,2,Zurdo,Suburbano,6,1,5.0,5.0,4.5,3.0,5.0,MY
26,10,16,Mujer,17,Heterosexual,Blanco,Instituto,0,2,Agnostico,1,Diestro,Suburbano,2,2,4.5,2.5,7.0,1.5,2.0,CL
26,22,35,Mujer,21,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Diestro,Suburbano,4,2,1.5,4.0,5.5,1.5,4.5,MY
9,10,2,Mujer,32,Heterosexual,Asiática,Máster/Doctorado,6,2,Otros,1,Diestro,Urbano,2,2,4.5,5.5,4.5,4.0,4.0,MY
21,15,22,Mujer,19,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,4,2,5.0,4.0,3.5,2.5,5.0,MY
23,21,26,Mujer,14,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,6,2,3.5,4.0,4.0,3.5,2.5,MY
42,39,41,Mujer,30,Heterosexual,Blanco,Grado universitario,6,1,Agnostico,3,Diestro,Urbano,5,2,1.0,4.0,7.0,1.0,1.5,US
24,6,25,Mujer,32,Heterosexual,Negra,Grado universitario,0,2,Musulmán,2,Diestro,Rural,4,1,5.0,4.5,7.0,1.5,5.5,MY
26,14,13,Mujer,34,Heterosexual,Blanco,Instituto,0,2,Otros (cristianismo),2,Diestro,Rural,7,2,6.0,5.5,3.0,1.5,5.0,US
12,3,1,Mujer,27,Bisexual,Blanco,Máster/Doctorado,7,1,Católico,2,Diestro,Urbano,3,1,6.0,5.5,5.5,5.0,5.5,DE
13,11,15,Mujer,23,Heterosexual,Asiática,Grado universitario,3,2,Musulmán,1,Diestro,Urbano,3,2,2.5,4.0,5.0,4.0,3.0,MY
31,19,26,Mujer,16,Bisexual,Indígena Australiana,Instituto,0,1,Católico,1,Zurdo,Urbano,2,2,5.5,6.0,6.5,2.5,5.5,AU
27,15,20,Mujer,25,Heterosexual,Blanco,Instituto,0,1,Otros (cristianismo),1,Diestro,Urbano,3,2,4.0,2.0,1.5,1.5,5.0,US
27,22,36,Mujer,20,Heterosexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Suburbano,1,2,1.5,5.0,3.5,2.0,4.0,MY
40,23,17,Mujer,21,Heterosexual,Asiática,Grado universitario,3,2,Musulmán,1,Diestro,Suburbano,5,2,2.5,5.0,5.0,1.5,5.0,MY
12,6,28,Hombre,15,Bisexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Urbano,1,2,5.0,7.0,3.0,5.5,4.5,GB
26,28,26,Mujer,24,Homosexual,Asiática,Instituto,3,2,Musulmán,1,Diestro,Urbano,4,2,3.0,3.5,5.0,3.0,5.0,MY
38,38,39,Mujer,19,Heterosexual,Asiática,Instituto,0,1,Musulmán,1,Diestro,Urbano,3,2,2.0,1.0,1.0,1.0,1.0,MY
24,23,24,Mujer,21,Heterosexual,Árabe,Grado universitario,0,1,Sijista,1,Diestro,Suburbano,3,2,2.5,5.5,5.0,3.0,4.0,MY
9,6,2,Mujer,39,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,2,Diestro,Suburbano,5,1,5.0,4.0,4.5,5.5,5.5,MY
29,33,14,Mujer,19,Heterosexual,Indígena Australiana,Instituto,0,1,Musulmán,1,Diestro,Urbano,0,2,4.0,3.5,4.0,3.0,3.0,MY
38,26,41,Mujer,20,Homosexual,Asiática,Instituto,2,2,Musulmán,1,Zurdo,Suburbano,5,2,6.5,3.5,7.0,1.5,5.5,MY
30,35,34,Mujer,19,Bisexual,Asiática,Instituto,0,1,Musulmán,1,Diestro,Urbano,4,2,3.0,5.0,4.5,1.5,3.5,MY
16,8,19,Mujer,24,Heterosexual,Asiática,Máster/Doctorado,0,1,Musulmán,1,Zurdo,Urbano,2,1,4.5,6.5,4.0,4.5,4.5,MY
36,15,16,Hombre,22,Bisexual,Árabe,Grado universitario,6,2,Musulmán,1,Zurdo,Urbano,5,2,4.5,1.5,4.0,1.0,4.5,IL
7,8,15,Mujer,16,Heterosexual,Asiática,Instituto,0,2,Hinduista,1,Diestro,Rural,1,2,2.5,4.0,3.5,3.0,5.0,MU
42,42,41,Mujer,21,Otros,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Urbano,8,2,2.0,5.5,4.0,3.0,2.5,MY
37,28,29,Hombre,17,Asexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Suburbano,3,2,2.5,4.0,2.5,2.5,5.0,AU
10,2,1,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Budista,1,Diestro,Urbano,3,2,2.0,4.0,4.5,5.0,4.5,HU
19,17,21,Mujer,18,Asexual,Nativo Americano,Instituto,2,1,Musulmán,1,Diestro,Rural,5,2,3.0,4.5,4.5,2.5,2.5,MY
27,11,16,Mujer,36,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,2,Diestro,Suburbano,7,1,3.5,5.5,4.5,2.0,3.5,MY
10,1,9,Mujer,24,Heterosexual,Asiática,Grado universitario,2,2,Musulmán,1,Diestro,Urbano,7,1,5.5,4.0,4.5,5.0,5.0,MY
17,12,26,Hombre,22,Bisexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Rural,6,2,2.5,5.0,3.5,3.5,3.0,MY
37,34,31,Mujer,14,Asexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,4,2,5.0,4.5,3.0,2.0,3.0,MY
29,19,35,Mujer,38,Heterosexual,Árabe,Máster/Doctorado,6,2,Musulmán,1,Diestro,Urbano,3,2,2.0,4.0,5.5,2.5,2.0,AE
34,26,35,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Protestante,1,Diestro,Rural,2,1,5.0,3.5,6.5,1.0,4.0,ID
25,9,16,Mujer,26,Heterosexual,Blanco,Grado universitario,6,2,Otros (cristianismo),2,Diestro,Urbano,2,2,3.0,4.5,2.0,1.5,5.0,RS
26,17,27,Mujer,16,Bisexual,Blanco,Otros,0,1,Ateo,1,Diestro,Suburbano,3,2,2.5,3.5,2.0,2.0,5.5,US
24,25,26,Mujer,18,Heterosexual,Asiática,Instituto,3,1,Musulmán,1,Ambidiestro,Urbano,4,2,3.0,5.5,3.0,1.5,4.0,MY
13,7,3,Mujer,37,Heterosexual,Negra,Grado universitario,4,2,Otros,3,Diestro,Suburbano,2,1,3.0,7.0,4.5,7.0,7.0,ZW
3,7,6,Hombre,17,Heterosexual,Blanco,Instituto,0,1,Ateo,1,Diestro,Rural,2,2,1.5,3.5,4.5,6.0,2.5,US
24,20,25,Hombre,20,Heterosexual,Asiática,Grado universitario,0,2,Musulmán,1,Diestro,Suburbano,4,2,6.0,5.0,4.5,3.0,6.0,MY
34,31,20,Mujer,31,Heterosexual,Blanco,Instituto,7,2,Otros (cristianismo),3,Diestro,Urbano,1,2,1.0,5.5,7.0,2.0,4.5,US
13,17,5,Mujer,28,Otros,Asiática,Grado universitario,0,1,Católico,1,Diestro,Suburbano,4,1,3.0,4.0,4.0,2.5,4.0,MY
37,27,34,Mujer,14,Bisexual,Asiática,Instituto,0,2,Musulmán,1,Diestro,Urbano,3,2,1.0,4.5,2.0,3.0,2.5,MY
4,4,5,Mujer,17,Otros,Asiática,Instituto,7,2,Musulmán,1,Diestro,Urbano,2,2,4.0,6.5,3.5,5.5,1.5,MY
21,4,12,Mujer,23,Heterosexual,Asiática,Grado universitario,4,2,Musulmán,1,Diestro,Suburbano,3,2,5.5,1.5,2.0,4.0,5.5,MY
17,10,16,Mujer,20,Heterosexual,Asiática,Instituto,3,2,Musulmán,1,Diestro,Rural,4,2,3.0,4.0,4.0,3.5,4.0,MY
12,6,4,Hombre,26,Heterosexual,Asiática,Grado universitario,6,2,Musulmán,2,Zurdo,Suburbano,4,1,4.0,4.0,4.0,6.0,4.0,MY
32,18,40,Mujer,28,Heterosexual,Blanco,Grado universitario,0,1,Judío,1,Diestro,Urbano,2,2,5.0,1.0,3.0,1.0,5.5,US
28,10,16,Mujer,26,Heterosexual,Asiática,Grado universitario,6,2,Musulmán,2,Diestro,Suburbano,4,2,3.5,4.5,5.5,3.5,5.0,MY
29,27,30,Mujer,18,Heterosexual,Asiática,Instituto,0,2,Católico,1,Diestro,Suburbano,2,2,4.0,3.0,1.0,1.5,3.5,PH
40,40,40,Mujer,18,Heterosexual,Asiática,Instituto,7,1,Musulmán,1,Diestro,Urbano,3,2,1.5,2.0,1.5,1.0,2.5,MY
